CustomerID,Recency,Frequency,Monetary
14862.0,25,2,603.3000000000001
14863.0,29,1,266.76
14865.0,7,1,15.0
14866.0,10,5,508.57
14867.0,185,3,544.42
14868.0,3,8,2554.360000000001
14869.0,8,2,551.6
14870.0,261,1,327.24999999999994
14871.0,3,4,501.2799999999997
14873.0,210,1,379.93
14875.0,107,2,737.1499999999997
14878.0,12,9,1080.02
14880.0,77,3,569.13
14881.0,19,1,164.08
14882.0,26,2,409.7
14883.0,18,6,554.95
14886.0,252,1,290.20000000000005
14888.0,207,1,369.2
14889.0,336,1,122.69999999999999
14890.0,253,1,125.65
14891.0,148,2,438.09999999999997
14893.0,9,2,1044.5400000000004
14894.0,85,1,614.9499999999999
14895.0,7,19,7764.779999999999
14896.0,204,2,441.57000000000005
14897.0,7,4,709.36
14898.0,23,6,818.4100000000003
14901.0,11,9,964.8599999999998
14902.0,25,1,281.78
14903.0,21,5,2319.3800000000015
14904.0,2,2,359.74000000000007
14905.0,157,2,210.54999999999998
14907.0,3,7,2607.259999999999
14908.0,74,1,65.7
14910.0,2,4,365.2900000000001
14911.0,1,192,75819.95999999996
14912.0,16,2,338.6500000000001
14913.0,35,4,753.1400000000002
14915.0,91,2,281.98
14916.0,70,4,943.0199999999994
14918.0,115,2,888.9499999999999
14920.0,212,2,800.47
14921.0,30,2,1063.9500000000005
14923.0,50,1,538.0999999999998
14924.0,245,1,168.05
14929.0,32,1,129.68
14930.0,108,3,1610.9499999999996
14931.0,4,4,726.5600000000002
14932.0,365,1,205.82999999999998
14934.0,81,2,1195.4100000000003
14936.0,33,8,5077.270000000004
14937.0,56,2,1077.32
14944.0,29,10,2432.3799999999997
14946.0,14,1,100.9
14947.0,72,2,145.5
14948.0,23,6,820.1899999999997
14950.0,19,1,229.58
14951.0,79,1,191.84000000000003
14952.0,59,9,2802.8400000000015
14953.0,25,1,252.08999999999995
14954.0,12,1,194.14999999999998
14957.0,253,1,58.49000000000001
14958.0,147,3,203.38000000000008
14959.0,64,4,611.3399999999999
14960.0,8,2,188.11999999999998
14961.0,10,9,5412.650000000004
14962.0,270,1,46.550000000000004
14963.0,9,5,888.2399999999993
14964.0,247,1,81.75000000000001
14965.0,96,2,470.34
14966.0,14,1,149.17999999999995
14967.0,49,1,89.4
14968.0,30,1,134.05
14970.0,68,4,1505.26
14971.0,35,3,819.3499999999998
14972.0,128,1,69.37
14973.0,107,3,348.52
14974.0,37,1,79.99
14975.0,57,1,38.65
14976.0,57,6,657.46
14978.0,72,5,1782.7100000000025
14981.0,246,1,88.19999999999999
14984.0,19,2,154.67000000000002
14985.0,198,2,253.2599999999999
14988.0,211,1,321.79
14995.0,38,2,211.38000000000005
14997.0,46,1,26.72
14998.0,170,2,329.6599999999999
15000.0,47,1,459.91999999999996
15002.0,115,4,1383.8199999999995
15004.0,147,1,815.0200000000004
15005.0,15,28,5751.159999999992
15006.0,51,1,434.97999999999985
15007.0,159,1,146.96
15009.0,12,3,1159.28
15010.0,35,1,266.19000000000005
15012.0,53,2,351.13999999999976
15014.0,43,2,175.16999999999996
15016.0,172,1,130.21
15017.0,33,1,115.63000000000002
15018.0,38,3,304.65999999999997
15019.0,266,1,225.86
15021.0,8,9,1657.4700000000028
15022.0,11,3,722.0399999999995
15023.0,3,11,5164.669999999996
15024.0,9,7,1424.5500000000002
15025.0,33,1,320.0100000000001
15026.0,80,3,343.75000000000006
15027.0,30,4,433.24999999999994
15028.0,8,4,512.84
15030.0,71,1,194.4
15031.0,4,4,508.08999999999986
15032.0,256,3,339.1
15033.0,4,10,2290.900000000002
15034.0,15,8,3146.2500000000005
15035.0,89,1,227.28999999999996
15036.0,72,3,352.5099999999999
15038.0,58,6,464.83999999999975
15039.0,9,46,14429.319999999954
15041.0,170,1,167.98000000000002
15042.0,199,1,46.68000000000001
15044.0,19,17,6223.819999999999
15045.0,151,2,304.86
15046.0,9,15,1449.5700000000006
15047.0,269,1,329.7
15048.0,65,4,317.0899999999999
15049.0,273,1,40.050000000000004
15050.0,25,2,793.47
15051.0,23,3,1041.11
15052.0,319,1,127.82999999999998
15053.0,4,3,453.34999999999985
15054.0,12,2,302.09999999999997
15057.0,275,2,229.8
15058.0,25,11,1764.8900000000008
15059.0,40,9,1065.5200000000007
15060.0,8,3,265.87
15061.0,3,28,5134.750000000001
15062.0,71,4,800.5999999999996
15063.0,213,1,30.599999999999998
15065.0,37,4,2061.5
15066.0,53,1,748.2900000000002
15067.0,78,3,1065.0400000000004
15068.0,46,2,450.8999999999997
15069.0,179,1,879.3300000000003
15071.0,93,2,512.42
15073.0,9,3,1043.4099999999999
15074.0,105,1,576.07
15075.0,77,1,369.16
15076.0,172,1,547.74
15078.0,7,32,8998.080000000024
15079.0,212,3,590.6400000000001
15081.0,22,5,394.59999999999997
15083.0,256,1,27.9
15087.0,281,1,193.66
15088.0,21,2,979.6399999999998
15089.0,10,6,1779.5899999999997
15090.0,308,1,337.52000000000004
15091.0,67,1,386.04999999999995
15092.0,215,2,406.80999999999995
15093.0,18,6,1849.04
15095.0,103,4,537.5399999999998
15096.0,42,1,130.09000000000003
15097.0,4,1,238.71999999999997
15099.0,84,1,238.70000000000005
15101.0,8,2,120.13
15103.0,31,2,489.76000000000005
15104.0,196,2,576.5899999999999
15105.0,18,7,1398.3899999999996
15106.0,17,5,1101.7700000000002
15107.0,334,3,83.7
15108.0,141,3,919.95
15109.0,245,1,327.15000000000003
15110.0,23,4,620.4
15111.0,29,3,1401.1999999999996
15113.0,9,2,775.6199999999999
15114.0,30,10,1746.200000000001
15115.0,18,1,238.80999999999992
15116.0,17,4,600.26
15117.0,14,5,1028.83
15119.0,245,1,149.6
15120.0,133,1,181.4
15121.0,50,2,378.66999999999996
15122.0,114,3,1287.6599999999996
15123.0,7,2,1643.6099999999992
15124.0,22,2,106.1
15125.0,60,7,1749.44
15127.0,65,1,240.21000000000004
15128.0,60,4,1195.8400000000006
15129.0,50,10,893.2700000000001
15130.0,169,1,323.15000000000003
15132.0,18,5,749.69
15133.0,127,3,340.1
15134.0,14,8,1208.3500000000001
15135.0,239,1,139.04999999999998
15136.0,2,4,1129.3800000000003
15139.0,239,2,134.08
15140.0,52,7,1292.6699999999996
15142.0,46,1,340.4
15143.0,225,1,215.85000000000002
15144.0,8,16,4791.260000000004
15145.0,4,4,715.0899999999999
15146.0,164,2,881.4399999999999
15147.0,240,1,401.5
15148.0,10,1,291.45
15149.0,133,1,375.15
15150.0,17,10,4149.090000000001
15152.0,9,13,3617.1099999999997
15153.0,31,1,242.46
15154.0,75,1,194.83
15156.0,1,3,696.5099999999998
15157.0,3,3,917.8700000000001
15159.0,1,28,11314.619999999988
15160.0,357,1,45.0
15163.0,18,2,278.7699999999999
15164.0,68,3,767.0299999999997
15165.0,373,1,426.3
15167.0,320,1,150.29999999999998
15168.0,25,1,99.6
15172.0,8,5,1186.7999999999995
15174.0,322,1,110.55
15175.0,71,1,161.62000000000003
15178.0,260,1,40.5
15179.0,18,4,1173.13
15180.0,367,1,87.5
15181.0,175,1,19.799999999999997
15182.0,154,2,605.8499999999999
15184.0,29,2,258.49
15185.0,70,1,37.68
15186.0,14,2,305.75
15187.0,1,10,1526.8399999999997
15189.0,1,35,3143.6
15192.0,119,3,557.7600000000001
15193.0,60,1,353.45000000000005
15194.0,3,15,3871.290000000001
15197.0,10,2,372.15000000000003
15198.0,92,2,163.64
15199.0,59,4,418.70000000000005
15201.0,87,5,722.46
15203.0,25,6,1685.0399999999986
15204.0,357,1,110.7
15205.0,85,2,405.39000000000004
15206.0,145,2,53.10000000000001
15208.0,1,5,586.57
15210.0,225,1,201.11999999999998
15211.0,60,2,670.9099999999999
15212.0,241,1,61.99999999999999
15213.0,318,2,280.95
15214.0,1,8,1380.5500000000009
15215.0,46,3,543.74
15216.0,87,1,96.6
15218.0,10,10,2998.130000000001
15219.0,176,1,152.8
15220.0,51,6,1528.229999999999
15221.0,366,1,162.60000000000002
15223.0,225,2,418.15
15224.0,358,2,137.32999999999998
15225.0,234,1,345.6
15226.0,310,1,121.94999999999999
15227.0,36,5,691.1400000000001
15228.0,66,4,1796.29
15230.0,239,2,335.1
15232.0,113,2,139.9
15234.0,276,1,179.0
15235.0,217,12,1938.17
15236.0,298,1,93.05000000000001
15237.0,1,4,1133.9400000000003
15238.0,29,3,636.1099999999999
15239.0,10,2,678.0899999999999
15240.0,44,5,997.8299999999997
15241.0,66,8,982.0299999999999
15243.0,74,1,306.18
15244.0,65,2,428.96999999999997
15245.0,134,3,1419.9599999999998
15246.0,238,2,458.1000000000001
15247.0,122,1,10.4
15249.0,31,13,6080.720000000005
15251.0,40,6,948.2
15252.0,36,2,677.7800000000001
15253.0,16,5,599.1299999999999
15254.0,127,1,232.32000000000005
15255.0,66,1,793.35
15256.0,148,1,98.45
15257.0,283,1,10.2
15258.0,168,2,466.26
15260.0,100,6,1223.09
15261.0,135,1,226.98
15262.0,323,1,161.95000000000002
15263.0,106,1,139.51
15264.0,64,1,321.74000000000007
15265.0,151,2,1158.8999999999999
15266.0,338,1,79.5
15270.0,117,4,609.25
15271.0,7,15,2117.0400000000013
15272.0,57,2,484.10999999999984
15274.0,4,2,620.3300000000002
15275.0,37,1,441.0700000000001
15276.0,66,1,120.13000000000001
15277.0,46,1,152.28
15279.0,354,1,240.45
15280.0,172,1,61.22
15281.0,58,9,1973.52
15286.0,49,1,125.80000000000001
15287.0,22,2,285.09000000000003
15288.0,43,5,1830.52
15289.0,29,3,607.1400000000002
15290.0,4,18,2320.7600000000007
15291.0,25,11,1953.6599999999996
15292.0,201,1,127.59
15296.0,50,6,2687.54
15297.0,10,3,624.9399999999999
15298.0,2,11,2563.640000000002
15300.0,64,1,372.83999999999986
15301.0,50,10,3275.2299999999987
15303.0,290,1,459.72
15304.0,60,5,242.59999999999997
15306.0,64,3,733.12
15307.0,95,1,135.1
15308.0,274,1,234.15
15311.0,0,91,14429.769999999964
15312.0,75,4,758.95
15314.0,199,1,269.41
15315.0,64,2,234.74
15318.0,3,1,185.78000000000003
15319.0,283,1,113.50000000000001
15320.0,44,1,189.03000000000003
15321.0,70,3,2019.080000000001
15322.0,85,1,531.2399999999998
15325.0,103,1,120.33999999999997
15326.0,333,1,225.84999999999994
15327.0,52,1,79.8
15329.0,39,3,840.5499999999998
15332.0,369,3,1027.1
15333.0,208,1,207.99999999999997
15334.0,156,3,340.86999999999995
15335.0,53,1,161.72000000000003
15339.0,66,2,535.5499999999998
15342.0,129,1,331.6199999999999
15343.0,87,1,250.70000000000005
15344.0,0,3,237.68
15345.0,45,1,230.39
15346.0,332,1,242.34
15347.0,366,1,81.60000000000001
15348.0,72,1,158.03999999999996
15349.0,158,2,343.3599999999999
15350.0,373,1,115.65
15351.0,12,7,1746.3500000000008
15353.0,254,2,441.47
15355.0,29,2,277.05000000000007
15356.0,31,10,2680.479999999999
15358.0,4,22,6672.839999999996
15360.0,39,1,167.05
15361.0,361,1,10.2
15363.0,372,1,286.40000000000003
15364.0,95,2,319.67
15365.0,25,7,1626.9600000000005
15366.0,75,2,394.46000000000015
15367.0,57,4,1571.4499999999998
15368.0,21,1,16.5
15370.0,59,6,1527.1200000000006
15373.0,8,9,1457.51
15374.0,128,1,25.200000000000003
15376.0,40,3,1067.45
15379.0,169,7,2789.1300000000006
15380.0,8,4,835.8399999999999
15381.0,268,1,103.5
15382.0,14,5,4591.960000000001
15384.0,169,2,458.65
15385.0,40,1,148.46
15386.0,186,1,284.58000000000004
15388.0,270,1,140.54
15392.0,4,4,946.09
15393.0,16,2,191.3
15394.0,9,4,1674.869999999999
15395.0,325,1,90.45000000000002
15396.0,112,1,190.18
15397.0,289,1,94.0
15398.0,16,2,1212.29
15399.0,1,3,678.25
15400.0,128,3,208.6
15402.0,148,2,450.2699999999999
15405.0,189,1,73.64
15406.0,31,2,379.49
15407.0,33,4,677.3399999999998
15408.0,264,1,169.68
15410.0,84,8,2346.469999999999
15411.0,26,4,1196.74
15412.0,171,1,49.790000000000006
15414.0,9,3,670.86
15415.0,313,1,380.4
15416.0,64,4,2654.6999999999985
15417.0,85,1,495.60000000000014
15419.0,24,1,49.699999999999996
15421.0,58,4,915.4399999999996
15422.0,323,2,97.7
15423.0,38,1,7.5
15424.0,254,2,169.5
15426.0,19,5,1115.6999999999996
15427.0,33,3,1257.6200000000006
15428.0,15,1,68.10000000000001
15429.0,26,2,321.9799999999998
15432.0,23,1,171.19
15433.0,213,2,445.69999999999993
15434.0,8,5,749.86
15435.0,22,1,125.84000000000002
15436.0,12,3,965.8699999999998
15437.0,262,1,191.66000000000003
15438.0,131,1,137.13
15440.0,54,3,307.17999999999995
15443.0,1,7,2655.059999999999
15444.0,9,2,1288.6100000000008
15445.0,264,1,17.700000000000003
15447.0,330,1,129.67
15448.0,312,1,370.2400000000001
15449.0,26,3,777.62
15450.0,30,1,336.44000000000005
15452.0,29,3,500.78000000000003
15453.0,1,7,1136.0700000000006
15454.0,362,1,157.20000000000002
15456.0,283,3,268.5700000000001
15457.0,262,1,217.17000000000002
15458.0,25,1,53.4
15460.0,354,1,176.10000000000002
15462.0,94,3,144.6
15463.0,29,1,89.3
15464.0,338,1,768.9000000000002
15465.0,19,17,1678.9399999999996
15466.0,85,1,324.5800000000001
15467.0,9,3,413.05000000000007
15468.0,51,1,426.80999999999995
15469.0,50,2,342.55000000000007
15471.0,2,1,364.3799999999999
15472.0,113,1,351.66000000000014
15475.0,77,1,406.3099999999999
15478.0,40,2,683.3900000000001
15480.0,116,1,600.5500000000001
15482.0,15,6,569.72
15483.0,161,4,189.4
15484.0,1,4,1965.5299999999997
15485.0,30,3,1195.8599999999997
15489.0,22,3,720.8899999999999
15491.0,95,6,1825.79
15492.0,28,2,304.63999999999993
15493.0,32,5,1520.4100000000035
15494.0,21,2,830.4699999999998
15497.0,17,2,343.80000000000007
15498.0,2,26,10518.59000000001
15500.0,8,4,871.3300000000004
15502.0,15,9,2458.6900000000005
15503.0,362,1,122.59
15504.0,81,1,52.83000000000001
15505.0,52,5,1361.2200000000003
15506.0,22,3,729.8800000000007
15507.0,171,1,369.51000000000005
15508.0,189,6,750.1000000000003
15511.0,11,5,661.7300000000002
15512.0,155,2,121.0
15513.0,33,17,5969.360000000002
15514.0,12,10,1735.5499999999997
15516.0,44,3,53.93000000000001
15517.0,233,1,178.11
15518.0,64,8,1664.19
15520.0,1,1,320.69999999999993
15521.0,40,7,1597.5499999999995
15522.0,32,2,205.20999999999998
15523.0,84,1,88.50999999999999
15525.0,2,3,590.3399999999998
15526.0,33,1,9.14
15527.0,18,8,1456.3400000000004
15528.0,254,1,120.82000000000002
15529.0,22,11,3348.149999999999
15530.0,21,4,1071.1600000000003
15531.0,8,2,1631.9999999999995
15532.0,25,4,1170.890000000001
15533.0,19,3,584.4199999999998
15535.0,173,4,341.0499999999997
15537.0,163,1,93.97000000000003
15539.0,7,1,407.90000000000003
15540.0,11,1,155.22000000000003
15541.0,114,1,85.13000000000002
15543.0,288,1,117.91
15544.0,9,9,2970.889999999995
15545.0,54,2,253.51999999999998
15547.0,7,13,3610.0799999999936
15549.0,77,3,1301.2500000000002
15550.0,4,4,483.5299999999999
15551.0,36,1,279.21000000000004
15552.0,217,1,90.12
15553.0,60,1,289.90000000000003
15554.0,277,1,146.29999999999998
15555.0,12,16,3897.2999999999947
15556.0,24,1,201.36999999999998
15557.0,28,1,217.70000000000002
15561.0,11,4,384.73999999999995
15563.0,22,3,844.2900000000003
15565.0,50,2,173.15999999999997
15567.0,18,1,59.699999999999996
15568.0,2,3,544.8699999999999
15569.0,131,2,40.199999999999996
15570.0,7,12,3203.489999999999
15571.0,11,4,545.4499999999998
15572.0,4,7,1811.1300000000003
15573.0,31,2,422.2499999999999
15574.0,177,4,454.54999999999984
15576.0,37,1,445.73
15577.0,151,3,233.37999999999982
15578.0,162,1,97.1
15579.0,68,2,298.19999999999993
15581.0,156,10,633.0300000000002
15582.0,24,3,584.5299999999999
15584.0,23,4,600.1600000000001
15585.0,176,1,385.46
15587.0,50,2,61.199999999999996
15589.0,255,2,386.43
15592.0,46,1,258.26
15593.0,70,1,199.8
15594.0,15,5,1454.4199999999998
15596.0,100,5,1020.3400000000003
15597.0,35,1,296.73
15598.0,53,1,189.36
15599.0,26,2,576.71
15601.0,11,14,5275.61
15602.0,28,5,349.28
15604.0,52,1,216.39000000000001
15605.0,36,5,987.55
15606.0,61,9,2215.4800000000005
15607.0,336,1,64.96
15608.0,60,3,731.4000000000001
15609.0,184,1,178.78
15610.0,51,1,112.46
15611.0,9,10,618.09
15612.0,36,2,145.35
15615.0,10,22,6752.740000000009
15618.0,32,4,653.5510000000003
15619.0,10,1,91.80000000000001
15620.0,56,3,1279.8899999999999
15621.0,4,2,61.85000000000001
15622.0,43,9,2936.250000000002
15623.0,141,1,251.15000000000003
15624.0,116,4,502.1400000000001
15625.0,103,4,617.1
15626.0,74,2,495.8399999999998
15628.0,4,9,2393.7800000000007
15630.0,45,2,744.89
15632.0,15,8,2736.720000000001
15634.0,17,1,243.55
15636.0,89,2,582.3599999999999
15637.0,52,1,209.44
15639.0,134,1,106.92
15640.0,4,14,6934.940000000002
15641.0,105,4,1612.6400000000003
15643.0,191,3,444.15000000000003
15644.0,166,4,785.6399999999998
15645.0,18,1,530.4099999999999
15646.0,157,3,319.69
15648.0,204,2,444.80000000000007
15651.0,36,3,436.16
15652.0,91,1,233.12000000000003
15653.0,115,1,48.0
15654.0,9,2,280.11
15655.0,243,1,486.87000000000006
15656.0,45,4,589.0799999999999
15658.0,190,4,663.85
15659.0,43,1,245.85
15660.0,25,9,1348.0800000000002
15661.0,317,1,19.8
15663.0,106,1,124.1
15664.0,50,1,230.31000000000003
15665.0,168,2,1305.3000000000006
15667.0,39,1,183.96000000000004
15669.0,40,4,451.5200000000001
15670.0,296,1,173.05
15671.0,25,5,916.5300000000002
15673.0,88,4,1860.7600000000002
15674.0,73,4,1761.15
15675.0,81,3,216.16000000000003
15676.0,18,3,2600.7999999999997
15677.0,49,1,524.23
15678.0,52,1,269.90000000000003
15679.0,24,4,608.1799999999996
15680.0,9,3,1063.5700000000002
15681.0,25,5,896.3999999999999
15683.0,117,1,152.95000000000002
15687.0,8,9,2232.93
15689.0,119,2,254.1
15690.0,4,2,89.16
15692.0,28,1,177.12
15694.0,8,12,2017.3000000000004
15695.0,266,2,357.81000000000006
15696.0,33,8,2253.8400000000006
15699.0,17,1,206.82000000000005
15700.0,172,2,599.1299999999997
15701.0,2,4,1210.3399999999997
15703.0,264,1,211.5
15704.0,140,4,1741.65
15705.0,201,1,83.1
15706.0,64,3,764.76
15707.0,35,4,783.68
15708.0,40,7,2686.269999999998
15709.0,283,1,69.65
15712.0,9,4,792.8
15713.0,143,2,246.44
15714.0,11,2,259.8299999999999
15716.0,145,4,812.1900000000003
15717.0,234,1,150.3
15719.0,32,13,4928.749999999997
15720.0,24,1,472.2299999999999
15721.0,11,1,369.14
15722.0,35,4,746.8600000000002
15723.0,364,1,160.85000000000005
15724.0,201,2,218.25
15725.0,15,1,379.2500000000001
15727.0,16,7,3367.6800000000035
15729.0,212,1,85.0
15730.0,65,3,960.7100000000002
15732.0,212,2,254.10000000000002
15733.0,282,1,128.3
15734.0,114,2,398.8499999999999
15737.0,14,7,932.83
15738.0,18,16,3044.379999999998
15739.0,66,1,77.6
15740.0,49,1,110.48000000000002
15743.0,16,4,693.76
15745.0,19,4,861.3399999999999
15746.0,134,1,182.96
15747.0,12,3,654.6399999999996
15748.0,40,1,134.40999999999997
15750.0,2,8,2126.4799999999996
15752.0,39,7,2544.0700000000024
15754.0,51,3,458.57
15755.0,10,6,1856.7199999999998
15756.0,61,4,495.35999999999945
15757.0,65,2,632.44
15758.0,24,1,205.25
15759.0,296,2,77.24000000000001
15762.0,65,2,485.65
15763.0,31,2,734.2700000000001
15764.0,88,6,2450.4700000000003
15766.0,64,1,85.8
15768.0,115,3,304.75000000000006
15769.0,235,1,40.68
15773.0,5,1,97.9
15774.0,68,1,197.9
15775.0,245,1,87.9
15776.0,133,1,179.43
15777.0,241,2,204.75
15780.0,183,3,423.38000000000005
15781.0,25,3,277.95
15782.0,9,3,608.8199999999999
15783.0,10,1,197.82
15785.0,32,5,818.01
15786.0,46,3,3212.110000000001
15787.0,26,3,781.8999999999999
15789.0,358,1,221.33999999999997
15790.0,10,1,168.17999999999998
15791.0,43,2,1325.0700000000002
15795.0,149,1,346.3600000000001
15796.0,1,8,2232.61
15799.0,75,3,668.1400000000003
15800.0,107,2,598.4400000000004
15801.0,46,3,960.4699999999998
15803.0,51,1,75.9
15804.0,0,13,3238.2199999999975
15805.0,23,15,4285.450000000002
15806.0,46,3,323.1
15807.0,50,3,864.1000000000001
15808.0,306,4,2865.040000000001
15809.0,36,5,421.8399999999999
15810.0,78,4,1230.6699999999998
15811.0,22,6,2004.3499999999995
15812.0,107,3,195.27999999999997
15813.0,207,2,426.76
15814.0,16,4,880.8699999999997
15815.0,63,3,454.14
15819.0,49,4,1698.21
15820.0,319,1,116.98000000000002
15821.0,44,2,446.35999999999996
15822.0,3,2,735.05
15825.0,172,1,187.92000000000004
15826.0,56,3,875.73
15827.0,73,14,1517.3600000000004
15829.0,99,2,344.06
15830.0,37,1,470.06
15831.0,58,3,313.56999999999994
15832.0,254,1,826.7099999999998
15834.0,70,3,1596.680000000002
15835.0,44,4,808.5099999999999
15836.0,50,1,49.97
15837.0,64,1,295.66999999999996
15838.0,121,2,120.0
15839.0,33,3,1019.3300000000002
15840.0,58,2,255.52000000000004
15841.0,72,4,560.76
15843.0,303,1,80.70000000000002
15844.0,46,1,101.88000000000001
15845.0,17,8,2359.8500000000004
15847.0,38,2,293.94
15850.0,19,2,182.39000000000004
15852.0,186,2,109.71000000000001
15853.0,51,1,89.80000000000001
15854.0,4,11,1426.7500000000016
15855.0,136,5,691.8399999999998
15856.0,4,25,5771.839999999997
15857.0,18,1,121.79999999999998
15858.0,15,5,894.5500000000006
15860.0,40,8,762.7099999999991
15861.0,12,7,2666.269999999998
15862.0,8,4,647.4200000000001
15863.0,25,2,50.39000000000001
15864.0,66,3,204.0
15865.0,40,3,421.0
15866.0,101,1,156.99
15867.0,5,15,3121.109999999998
15869.0,277,2,88.5
15870.0,32,1,311.43999999999994
15872.0,14,2,276.45000000000005
15874.0,63,7,1220.4199999999998
15877.0,1,2,405.43
15880.0,369,1,262.1799999999999
15881.0,312,4,224.14000000000001
15882.0,198,3,284.4
15883.0,2,2,348.2800000000001
15885.0,93,1,258.54999999999995
15886.0,60,1,104.50000000000001
15888.0,80,1,91.80999999999999
15889.0,156,2,355.3899999999999
15891.0,226,1,387.15
15894.0,253,2,258.25
15895.0,149,1,21.85
15897.0,194,2,90.53
15898.0,1,5,880.5999999999999
15899.0,368,1,43.5
15900.0,23,1,327.91999999999996
15901.0,16,3,274.46999999999997
15903.0,26,2,106.44
15904.0,8,1,144.73
15906.0,19,7,1298.1900000000005
15907.0,3,3,827.4599999999996
15909.0,173,1,69.53999999999999
15910.0,0,8,1161.1899999999996
15912.0,178,2,214.17000000000002
15916.0,16,7,1013.7999999999998
15917.0,247,1,60.550000000000004
15918.0,190,2,334.23
15919.0,19,2,428.6899999999995
15920.0,154,4,158.54999999999995
15921.0,172,1,187.17999999999998
15922.0,373,1,223.40000000000003
15923.0,372,1,86.25000000000003
15925.0,194,1,168.89999999999998
15930.0,67,1,426.63000000000017
15932.0,4,8,1312.6500000000003
15933.0,21,3,975.8900000000002
15935.0,239,1,91.03999999999999
15937.0,64,1,145.35
15938.0,112,4,237.58000000000004
15939.0,89,9,391.7499999999999
15942.0,133,1,150.9
15944.0,276,1,149.90000000000003
15945.0,365,1,13.6
15947.0,82,1,293.24
15948.0,8,2,879.34
15949.0,16,2,280.0
15950.0,31,4,1533.5699999999993
15951.0,8,2,599.1700000000002
15952.0,33,4,619.4599999999997
15953.0,15,8,745.1199999999998
15955.0,24,14,3601.230000000001
15957.0,31,1,318.63999999999993
15958.0,74,1,104.35
15963.0,19,2,381.2600000000001
15965.0,17,4,776.75
15967.0,23,2,368.17999999999995
15969.0,2,3,304.5
15970.0,303,1,314.1
15971.0,52,7,273.05
15973.0,366,1,34.4
15974.0,39,7,2325.750000000002
15975.0,84,1,352.28999999999996
15976.0,165,2,391.67999999999984
15977.0,17,2,421.76000000000005
15978.0,77,1,508.1799999999999
15980.0,88,3,617.8399999999999
15981.0,24,8,2156.879999999999
15983.0,22,4,899.83
15984.0,2,9,1606.8900000000006
15985.0,123,2,253.57999999999998
15986.0,30,1,112.2
15987.0,12,5,588.1299999999997
15988.0,19,1,112.13000000000001
15990.0,44,2,604.0099999999999
15992.0,3,1,27.04
15993.0,8,7,2251.6800000000017
15994.0,54,1,292.45000000000005
15996.0,88,6,901.4799999999998
15998.0,36,5,2746.4099999999994
16003.0,29,5,1487.1899999999998
16005.0,12,4,541.809999999999
16006.0,211,1,94.44
16007.0,47,4,1521.8899999999976
16008.0,23,3,397.9000000000001
16009.0,22,3,608.0999999999999
16010.0,245,3,392.39999999999986
16011.0,8,16,2696.1500000000015
16012.0,35,3,879.99
16013.0,7,7,869.8999999999996
16014.0,37,3,594.9299999999997
16015.0,3,3,583.3499999999998
16016.0,3,8,1327.260000000001
16017.0,47,1,172.02999999999997
16018.0,39,2,252.54000000000002
16019.0,46,9,2367.5599999999977
16020.0,16,3,675.09
16022.0,260,1,540.23
16023.0,46,3,530.7100000000002
16024.0,12,1,209.26999999999995
16025.0,29,1,371.98
16026.0,43,1,220.49000000000004
16027.0,137,3,80.65
16029.0,80,9,447.75000000000017
16030.0,309,1,255.69999999999996
16031.0,92,2,385.5399999999999
16033.0,5,20,7374.869999999987
16034.0,196,3,361.5
16036.0,87,2,511.3900000000002
16037.0,269,3,648.2999999999998
16038.0,7,3,370.78000000000003
16040.0,65,3,951.9000000000003
16042.0,22,5,949.86
16043.0,37,4,459.8400000000001
16045.0,119,4,930.2400000000004
16048.0,373,2,54.839999999999996
16049.0,40,3,926.3099999999998
16050.0,173,1,90.5
16052.0,54,1,232.98
16053.0,32,2,1032.04
16054.0,145,1,568.8999999999999
16055.0,220,1,93.9
16056.0,45,1,484.02000000000004
16057.0,16,7,1890.67
16059.0,65,6,1335.3100000000004
16062.0,9,4,466.64000000000004
16063.0,260,1,274.59999999999997
16065.0,365,1,317.84
16066.0,16,5,1167.7000000000003
16070.0,22,2,418.22999999999996
16071.0,44,1,299.2900000000001
16072.0,288,1,138.15
16076.0,3,9,1714.3300000000004
16078.0,283,1,79.2
16079.0,16,3,93.24000000000001
16080.0,81,2,176.60000000000002
16081.0,56,5,1959.2100000000016
16083.0,100,2,188.3
16084.0,299,1,413.48
16085.0,23,5,860.3499999999999
16086.0,59,5,530.48
16091.0,154,2,315.06000000000006
16092.0,114,3,603.28
16093.0,106,1,17.0
16094.0,11,4,704.4699999999999
16096.0,264,1,115.5
16097.0,240,1,80.4
16098.0,87,7,1026.27
16099.0,50,3,700.6999999999997
16101.0,70,1,1156.3999999999999
16102.0,42,3,1117.54
16103.0,7,6,1252.3000000000002
16104.0,61,1,247.36
16105.0,248,1,103.2
16106.0,65,1,108.38
16107.0,28,5,459.0999999999999
16108.0,84,1,736.5199999999999
16109.0,218,1,100.08
16110.0,45,3,1210.1000000000004
16112.0,143,2,62.06
16113.0,183,1,110.14999999999999
16114.0,170,1,135.75000000000003
16115.0,9,8,1466.4800000000014
16116.0,211,1,447.28
16117.0,189,1,195.31
16119.0,8,2,247.08
16120.0,59,2,152.49999999999997
16121.0,57,2,791.4099999999997
16122.0,112,3,299.46000000000004
16123.0,51,1,257.4
16124.0,317,1,113.39999999999999
16125.0,367,1,278.85
16126.0,29,4,3718.6300000000006
16127.0,39,1,569.6100000000001
16128.0,17,5,1481.83
